"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
大溪區,瑞源里,1134,1001255,883,625,385,1117,1062.01,120.28
大溪區,僑愛里,790,641970,813,664,384,1059,710.02,87.37
大溪區,一德里,1419,1012039,713,535,344,873,637.08,89.33
大溪區,仁愛里,1433,1129594,788,609,374,987,682.03,86.52
大溪區,仁義里,695,456969,658,516,329,873,510.67,77.67
大溪區,仁武里,900,696800,774,568,341,967,739.28,95.49
大溪區,光明里,657,508435,774,586,367,974,693.42,89.60
大溪區,三元里,885,769525,870,657,388,1111,888.21,102.15
大溪區,田心里,1353,1009734,746,554,351,945,732.05,98.09
大溪區,仁文里,992,646963,652,504,325,793,551.11,84.50
大溪區,仁和里,1298,1083150,834,623,377,1073,701.41,84.05
中壢區,後寮里,1452,1212897,835,619,385,1041,764.37,91.51
中壢區,石頭里,600,627060,1045,647,333,1289,1261.24,120.68
中壢區,新興里,1276,1150291,901,664,395,1125,839.67,93.14
中壢區,仁美里,1820,1583338,870,657,377,1090,807.25,92.79
中壢區,普仁里,1262,1074367,851,628,361,1086,766.78,90.07
中壢區,普義里,1362,1306786,959,719,417,1228,947.44,98.75
中壢區,內壢里,646,533234,825,585,361,985,900.74,109.12
中壢區,內定里,2146,1801358,839,625,383,1049,935.70,111.47
中壢區,水尾里,1130,1201773,1064,624,388,1058,4563.42,429.09
中壢區,青埔里,791,807271,1021,779,421,1234,1007.22,98.69
中壢區,新街里,685,677443,989,637,378,1194,1399.78,141.54
中壢區,興南里,1072,1061549,990,645,363,1160,1164.13,117.56
中壢區,興國里,683,567959,832,615,361,1066,852.83,102.56
中壢區,中壢里,212,176495,833,610,331,972,823.98,98.97
中壢區,中榮里,274,615250,2245,629,373,1080,17930.44,798.53
中壢區,中建里,365,307099,841,525,318,980,981.58,116.67
中壢區,舊明里,495,408650,826,555,331,955,1108.53,134.28
中壢區,新明里,1187,990568,835,629,350,993,939.58,112.59
中壢區,三民里,911,761967,836,596,355,1037,885.61,105.88
中壢區,五權里,2053,2221910,1082,721,410,1299,1735.39,160.35
中壢區,芝芭里,807,821446,1018,713,410,1250,1042.05,102.37
中壢區,內厝里,1447,1524685,1054,672,390,1228,1616.91,153.45
中壢區,月眉里,1305,1062486,814,616,376,1006,913.71,112.23
中壢區,山東里,1013,850042,839,605,384,959,882.11,105.12
中壢區,過嶺里,1484,1593210,1074,765,451,1341,1113.80,103.75
中壢區,興仁里,1020,837965,822,623,376,995,822.96,100.17
中壢區,中原里,1247,1048492,841,625,391,1074,736.63,87.61
中壢區,自立里,1388,1065746,768,587,376,966,675.94,88.03
中壢區,洽溪里,839,861574,1027,728,420,1363,902.30,87.87
中壢區,中堅里,1134,1037470,915,732,427,1216,695.28,76.00
中壢區,永興里,304,228383,751,519,333,816,904.68,120.42
中壢區,光明里,1889,2043853,1082,672,391,1281,2577.03,238.18
中壢區,中央里,1318,1286369,976,683,385,1186,994.31,101.88
中壢區,龍岡里,1391,1098712,790,630,385,1010,663.29,83.97
中壢區,中正里,1528,1319049,863,638,383,1053,801.99,92.90
中壢區,篤行里,817,796977,975,691,423,1216,932.89,95.63
中壢區,信義里,1583,1584535,1001,720,418,1299,1144.51,114.34
中壢區,忠義里,1149,1077133,937,715,425,1198,872.07,93.03
中壢區,忠福里,2482,2208770,890,661,388,1114,855.39,96.12
中壢區,東興里,1090,1137363,1043,671,376,1182,2238.35,214.51
中壢區,復興里,3055,2753855,901,694,420,1138,759.70,84.28
中壢區,自強里,1181,1163338,985,694,408,1246,942.43,95.67
中壢區,龍平里,780,584678,750,610,375,980,564.04,75.25
中壢區,成功里,1346,1144919,851,619,398,1033,988.97,116.27
中壢區,龍興里,1378,1154272,838,646,392,1079,751.61,89.73
中壢區,仁愛里,984,884539,899,636,362,1114,947.92,105.45
中壢區,仁德里,889,644125,725,602,380,966,496.58,68.54
中壢區,仁祥里,810,562924,695,565,365,893,529.83,76.24
中壢區,龍東里,1292,1016444,787,617,379,1003,674.43,85.73
中壢區,龍昌里,1641,1250371,762,598,392,978,567.69,74.50
中壢區,文化里,2989,2660052,890,634,395,1111,848.73,95.37
中壢區,振興里,1479,1146679,775,590,371,980,642.03,82.81
中壢區,普慶里,861,789529,917,649,391,1119,991.57,108.13
中壢區,興和里,910,754523,829,616,382,1005,760.35,91.70
中壢區,永光里,1791,1782590,995,734,421,1265,1011.38,101.62
中壢區,復華里,1714,1410598,823,633,379,1046,676.38,82.19
中壢區,忠孝里,1555,1563810,1006,731,428,1275,1036.65,103.08
中壢區,福德里,851,766931,901,627,387,1096,1551.37,172.14
中壢區,和平里,826,649531,786,603,389,992,712.04,90.55
中壢區,普忠里,1041,1183248,1137,749,397,1434,2664.99,234.46
中壢區,普強里,1259,1196816,951,636,365,1175,1263.07,132.87
中壢區,明德里,1597,1462282,916,655,397,1162,920.39,100.52
中壢區,至善里,1168,1019659,873,679,415,1113,744.50,85.28
中壢區,五福里,980,774604,790,565,352,994,723.08,91.48
中壢區,龍德里,1282,1210420,944,737,421,1232,816.02,86.43
中壢區,正義里,1483,1342363,905,622,375,1086,1290.02,142.52
中壢區,龍安里,567,437779,772,598,377,958,698.16,90.42
中壢區,中山里,1641,1494861,911,682,414,1166,963.36,105.75
中壢區,德義里,951,792620,833,611,359,1016,789.27,94.70
中壢區,仁義里,1285,1204677,937,665,395,1223,888.70,94.80
中壢區,華勛里,857,601570,702,545,350,893,585.65,83.43
中壢區,仁福里,1488,1203687,809,639,395,986,799.10,98.78
中壢區,幸福里,1964,1666409,848,603,370,1057,1211.87,142.83
中壢區,永福里,1894,1684459,889,630,380,1100,845.40,95.06
中壢區,仁和里,1099,843051,767,645,405,991,514.61,67.08
中壢區,華愛里,1075,927943,863,620,383,1076,831.43,96.32
中壢區,莊敬里,1065,940908,883,646,389,1115,800.18,90.57
中壢區,自治里,997,901274,904,646,396,1150,862.00,95.36
中壢區,健行里,1556,1457616,937,694,403,1248,837.41,89.39
中壢區,興平里,806,692706,859,639,383,1115,785.32,91.38
中壢區,中興里,1054,926654,879,672,402,1085,724.16,82.37
中壢區,龍慈里,1492,1373802,921,720,431,1159,800.31,86.92
中壢區,自信里,1711,1651320,965,757,419,1279,929.80,96.34
中壢區,林森里,1262,1238900,982,677,383,1204,1050.12,106.97
中壢區,金華里,1548,2627197,1697,1008,494,1982,2890.63,170.32
楊梅區,楊梅里,1290,1196998,928,654,378,1130,1545.19,166.52
楊梅區,楊江里,371,312641,843,566,324,1060,849.32,100.79
楊梅區,紅梅里,896,706601,789,598,364,970,1011.79,128.30
楊梅區,水美里,1349,1068946,792,600,369,999,802.64,101.29
