"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
枋寮鄉,人和村,429,301862,704,576,360,852,586.79,83.39
枋寮鄉,內寮村,80,47859,598,421,304,817,639.41,106.88
枋寮鄉,新開村,107,58915,551,397,274,677,464.18,84.30
枋寮鄉,東海村,618,422428,684,560,368,884,484.04,70.81
枋寮鄉,大庄村,99,56419,570,517,327,727,337.62,59.24
枋寮鄉,太源村,140,80382,574,484,327,664,440.79,76.77
枋寮鄉,玉泉村,54,28151,521,408,232,713,401.88,77.09
枋寮鄉,新龍村,122,93897,770,604,361,936,816.05,106.03
枋寮鄉,隆山村,750,532252,710,550,346,912,634.46,89.40
新園鄉,內庄村,199,142742,717,581,363,882,526.46,73.40
新園鄉,田洋村,444,301404,679,541,331,836,590.86,87.04
新園鄉,仙吉村,658,476682,724,554,347,895,686.15,94.71
新園鄉,港墘村,143,94932,664,477,343,799,513.03,77.28
新園鄉,新東村,505,350385,694,538,325,870,589.08,84.90
新園鄉,新園村,491,360853,735,566,355,949,703.34,95.70
新園鄉,烏龍村,270,199352,738,606,383,971,521.97,70.70
新園鄉,興龍村,534,412967,773,621,361,992,648.01,83.79
新園鄉,南龍村,327,225143,689,546,353,870,519.22,75.41
新園鄉,中洲村,340,237431,698,567,378,870,546.02,78.19
新園鄉,鹽埔村,806,499157,619,496,308,781,488.74,78.92
新園鄉,共和村,372,214334,576,472,292,728,470.30,81.63
新園鄉,五房村,538,353450,657,518,346,827,500.02,76.11
新園鄉,港西村,423,306046,724,620,384,908,503.87,69.64
崁頂鄉,崁頂村,479,347499,725,576,357,958,560.27,77.23
崁頂鄉,園寮村,450,310081,689,537,356,866,546.37,79.29
崁頂鄉,力社村,271,191322,706,586,363,863,579.08,82.03
崁頂鄉,圍內村,282,193949,688,567,346,903,531.84,77.33
崁頂鄉,洲子村,193,125059,648,497,315,877,488.92,75.45
崁頂鄉,北勢村,317,211650,668,556,313,888,498.20,74.62
崁頂鄉,越溪村,207,139213,673,543,349,846,551.06,81.94
崁頂鄉,港東村,384,268182,698,583,316,863,539.62,77.27
林邊鄉,林邊村,321,239602,746,631,381,969,530.68,71.10
林邊鄉,光林村,276,202357,733,562,344,981,635.02,86.61
林邊鄉,仁和村,376,261282,695,578,352,849,555.07,79.88
林邊鄉,中林村,186,145272,781,579,379,883,1042.99,133.54
林邊鄉,永樂村,711,527673,742,584,366,1029,558.16,75.21
林邊鄉,田厝村,164,115265,703,578,374,909,480.98,68.43
林邊鄉,崎峰村,232,121529,524,445,301,688,340.94,65.09
林邊鄉,水利村,299,172372,576,494,305,729,404.08,70.09
林邊鄉,竹林村,393,265552,676,530,343,862,558.77,82.69
林邊鄉,鎮安村,204,156839,769,587,357,915,838.09,109.01
南州鄉,溪州村,384,258486,673,561,341,872,509.55,75.70
南州鄉,溪南村,256,174064,680,499,342,874,540.29,79.46
南州鄉,仁里村,127,103642,816,685,365,1088,678.36,83.12
南州鄉,溪北村,183,151033,825,697,474,1056,513.64,62.24
南州鄉,七塊村,186,152110,818,573,344,1059,1089.23,133.19
南州鄉,萬華村,206,131071,636,472,333,825,512.87,80.61
南州鄉,米崙村,232,161946,698,562,338,824,562.90,80.64
南州鄉,壽元村,161,100662,625,526,316,810,448.03,71.66
南州鄉,同安村,213,145674,684,518,360,879,497.27,72.71
南州鄉,南安村,78,56685,727,588,364,1057,506.89,69.75
佳冬鄉,佳冬村,312,235041,753,612,386,993,551.88,73.26
佳冬鄉,六根村,288,185237,643,551,348,838,468.57,72.85
佳冬鄉,賴家村,160,104423,653,554,354,800,592.41,90.77
佳冬鄉,萬建村,355,243690,686,561,331,905,519.58,75.69
佳冬鄉,石光村,372,260906,701,527,357,850,634.45,90.46
佳冬鄉,玉光村,386,234371,607,490,334,788,441.65,72.74
佳冬鄉,昌隆村,201,138923,691,568,357,875,487.21,70.49
佳冬鄉,豐隆村,110,77297,703,611,371,923,464.23,66.06
佳冬鄉,大同村,216,156850,726,541,362,920,578.12,79.61
佳冬鄉,羗園村,186,149705,805,519,308,802,2783.43,345.82
佳冬鄉,燄溫村,139,79710,573,508,307,719,412.82,71.99
琉球鄉,本福村,380,282724,744,583,361,942,612.16,82.28
琉球鄉,中福村,204,160805,788,577,338,963,1092.55,138.60
琉球鄉,漁福村,156,104456,670,569,296,848,486.83,72.71
琉球鄉,大福村,275,181566,660,520,319,794,526.37,79.72
琉球鄉,南福村,174,109035,627,478,305,794,626.42,99.96
琉球鄉,天福村,157,93041,593,498,316,834,435.25,73.44
琉球鄉,上福村,227,142687,629,503,336,772,562.49,89.49
琉球鄉,杉福村,124,79012,637,516,316,813,504.59,79.19
車城鄉,福興村,281,181337,645,543,344,829,458.69,71.08
車城鄉,福安村,98,63190,645,532,255,856,517.47,80.25
車城鄉,統埔村,82,51327,626,495,308,826,495.46,79.16
車城鄉,田中村,119,65826,553,481,337,653,348.39,62.98
車城鄉,海口村,120,89598,747,593,372,983,838.51,112.30
車城鄉,溫泉村,137,88551,646,476,300,797,832.99,128.88
車城鄉,保力村,183,110144,602,479,324,857,403.68,67.07
車城鄉,新街村,47,25728,547,507,341,707,327.06,59.75
車城鄉,埔墘村,93,53506,575,510,343,710,350.51,60.92
車城鄉,射寮村,77,38327,498,406,240,659,350.42,70.40
車城鄉,後灣村,92,55985,609,427,283,852,448.31,73.67
滿州鄉,滿州村,248,192084,775,516,331,843,1148.56,148.29
滿州鄉,里德村,48,33026,688,571,385,925,487.03,70.78
滿州鄉,永靖村,211,134401,637,538,353,784,478.06,75.05
滿州鄉,港口村,191,111433,583,480,288,782,432.50,74.13
滿州鄉,响林村,103,79000,767,512,319,823,1338.58,174.52
滿州鄉,長樂村,160,95335,596,443,307,768,554.13,93.00
滿州鄉,九棚村,45,30470,677,575,410,851,401.61,59.31
滿州鄉,港仔村,56,35305,630,542,336,851,401.32,63.66
枋山鄉,枋山村,159,111933,704,553,321,887,719.43,102.19
枋山鄉,加祿村,244,159914,655,539,341,816,559.92,85.43
枋山鄉,楓港村,125,80878,647,523,316,775,597.55,92.35
枋山鄉,善餘村,113,68850,609,475,307,793,467.92,76.80
三地門鄉,三地村,293,207791,709,587,400,853,547.29,77.17
三地門鄉,賽嘉村,107,64495,603,516,318,711,405.62,67.29
三地門鄉,口社村,108,78911,731,619,343,1007,505.88,69.24
三地門鄉,安坡村,60,33199,553,516,358,662,348.83,63.04
三地門鄉,青山村,116,82087,708,630,412,871,456.52,64.51
三地門鄉,達來村,35,20321,581,593,426,747,210.25,36.21
三地門鄉,青葉村,91,55065,605,560,412,775,300.75,49.70
三地門鄉,德文村,73,39352,539,504,367,675,265.94,49.33
三地門鄉,大社村,103,58297,566,509,309,725,419.23,74.07
三地門鄉,馬兒村,30,21349,712,619,437,860,382.30,53.72
霧臺鄉,霧臺村,296,212816,719,608,360,921,489.53,68.09
霧臺鄉,好茶村,67,39681,592,576,360,766,321.24,54.24
霧臺鄉,阿禮村,63,42833,680,580,377,903,428.07,62.96
霧臺鄉,大武村,53,32242,608,547,386,793,336.44,55.31
霧臺鄉,吉露村,37,21885,591,546,353,760,327.34,55.34
霧臺鄉,佳暮村,69,39036,566,414,287,754,450.12,79.56
