"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
鹿草鄉,光潭村,194,132944,685,534,337,910,532.76,77.74
鹿草鄉,碧潭村,137,91528,668,481,317,840,542.54,81.21
鹿草鄉,松竹村,194,126524,652,533,303,825,547.96,84.02
鹿草鄉,竹山村,177,113702,642,504,288,803,570.83,88.86
鹿草鄉,後堀村,312,213901,686,531,324,952,507.82,74.07
鹿草鄉,三角村,346,231688,670,543,338,892,513.48,76.68
鹿草鄉,下麻村,120,77221,644,435,324,776,607.69,94.43
太保市,太保里,607,524283,864,632,366,1053,1031.00,119.37
太保市,後庄里,108,73477,680,504,354,801,801.69,117.84
太保市,前潭里,305,228668,750,513,338,791,1055.68,140.81
太保市,後潭里,375,274186,731,556,321,953,631.22,86.33
太保市,春珠里,214,161610,755,584,327,936,727.40,96.32
太保市,崙頂里,204,155484,762,585,324,953,691.72,90.76
太保市,安仁里,743,762934,1027,849,440,1434,801.48,78.05
太保市,東勢里,468,511831,1094,811,433,1374,1131.00,103.42
太保市,新埤里,266,196083,737,547,340,960,572.48,77.66
太保市,舊埤里,544,390535,718,600,333,1007,508.01,70.76
太保市,田尾里,148,129709,876,700,375,1109,869.14,99.17
太保市,港尾里,113,75406,667,529,326,894,559.22,83.80
太保市,過溝里,847,687871,812,645,387,1052,651.03,80.16
太保市,麻寮里,1123,885791,789,647,393,1053,584.91,74.15
太保市,南新里,408,311185,763,547,304,879,1275.01,167.17
太保市,北新里,699,517537,740,604,352,962,582.69,78.70
太保市,埤鄉里,143,105794,740,630,331,959,589.08,79.63
太保市,梅埔里,215,153012,712,517,325,818,818.80,115.05
水上鄉,水頭村,677,512557,757,596,349,1000,602.83,79.62
水上鄉,水上村,949,689830,727,560,326,968,586.70,80.71
水上鄉,大堀村,359,235664,656,498,297,808,665.09,101.32
水上鄉,大崙村,471,304660,647,507,294,816,594.01,91.83
水上鄉,塗溝村,187,127505,682,534,342,879,582.96,85.50
水上鄉,粗溪村,375,259909,693,555,321,862,559.73,80.76
水上鄉,下寮村,501,367218,733,565,347,880,733.84,100.12
水上鄉,回歸村,133,112050,842,612,344,920,878.40,104.26
水上鄉,三和村,473,378063,799,680,384,1074,551.24,68.97
水上鄉,龍德村,523,398236,761,577,370,997,598.14,78.55
水上鄉,溪洲村,240,160551,669,530,348,886,495.24,74.03
水上鄉,三鎮村,143,109316,764,523,294,1002,869.77,113.78
水上鄉,靖和村,118,90152,764,686,450,1073,503.83,65.95
水上鄉,南和村,327,235010,719,546,334,924,593.90,82.64
水上鄉,柳林村,464,290470,626,513,311,775,526.34,84.08
水上鄉,柳鄉村,489,331411,678,528,355,814,614.15,90.62
水上鄉,內溪村,251,189971,757,529,324,816,1839.41,243.03
水上鄉,寬士村,997,698496,701,553,340,905,590.86,84.34
水上鄉,國姓村,211,130200,617,495,308,765,527.61,85.50
水上鄉,三界村,171,112394,657,507,328,744,568.21,86.45
水上鄉,南鄉村,147,101231,689,515,310,784,728.72,105.82
水上鄉,忠和村,396,228836,578,454,285,728,500.24,86.57
水上鄉,義興村,185,111200,601,451,270,753,546.54,90.93
水上鄉,民生村,705,440375,625,509,316,806,491.20,78.64
水上鄉,中庄村,372,292710,787,477,333,829,2260.76,287.32
水上鄉,柳新村,383,223600,584,521,324,734,396.16,67.86
中埔鄉,中埔村,360,236788,658,536,337,831,494.83,75.23
中埔鄉,龍門村,127,80793,636,546,327,818,436.22,68.57
中埔鄉,裕民村,156,98599,632,522,334,771,458.41,72.53
中埔鄉,金蘭村,262,181296,692,513,297,773,720.58,104.13
中埔鄉,富收村,601,397496,661,527,308,813,568.36,85.93
中埔鄉,和睦村,768,555676,724,546,334,935,656.48,90.73
中埔鄉,隆興村,347,271061,781,508,288,881,1563.50,200.15
中埔鄉,義仁村,256,174463,681,538,307,900,554.20,81.32
中埔鄉,社口村,362,220525,609,500,317,768,495.29,81.30
中埔鄉,灣潭村,141,88234,626,481,327,789,535.15,85.52
中埔鄉,石硦村,184,113330,616,547,291,852,426.51,69.25
中埔鄉,頂埔村,131,95969,733,566,363,920,606.43,82.78
中埔鄉,同仁村,359,217822,607,513,294,807,463.87,76.45
中埔鄉,深坑村,125,95064,761,548,339,851,783.49,103.02
中埔鄉,瑞豐村,100,48184,482,388,252,623,367.27,76.22
中埔鄉,沄水村,143,87217,610,490,288,758,562.51,92.23
中埔鄉,三層村,114,68014,597,521,317,744,451.10,75.61
中埔鄉,東興村,39,23733,609,538,359,742,373.69,61.41
中埔鄉,中崙村,31,22997,742,479,341,897,670.08,90.33
中埔鄉,和美村,1925,1386141,720,547,330,941,630.01,87.49
中埔鄉,和興村,1318,883292,670,540,321,834,826.20,123.28
竹崎鄉,竹崎村,576,377471,655,511,307,824,566.63,86.46
竹崎鄉,和平村,417,274613,659,498,315,748,665.64,101.08
竹崎鄉,坑頭村,118,70696,599,471,304,816,449.05,74.95
竹崎鄉,沙坑村,139,83088,598,469,265,714,520.96,87.15
竹崎鄉,獅埜村,225,238623,1061,501,314,777,6423.43,605.67
竹崎鄉,鹿滿村,292,191239,655,507,315,792,551.53,84.21
竹崎鄉,紫雲村,248,151248,610,470,289,716,637.98,104.61
竹崎鄉,灣橋村,1217,830126,682,535,336,837,559.65,82.05
竹崎鄉,義仁村,178,115228,647,533,353,847,478.13,73.86
竹崎鄉,義和村,126,91118,723,547,352,803,638.21,88.25
竹崎鄉,內埔村,305,186582,612,525,305,803,480.74,78.58
竹崎鄉,昇平村,276,184417,668,518,319,812,697.04,104.32
竹崎鄉,桃源村,148,155223,1049,533,310,815,4748.12,452.72
竹崎鄉,白杞村,112,67672,604,467,353,659,469.74,77.74
竹崎鄉,龍山村,304,206251,678,486,323,777,632.54,93.23
竹崎鄉,義隆村,94,60841,647,440,329,749,627.46,96.94
竹崎鄉,文峰村,116,78019,673,498,327,785,769.80,114.46
竹崎鄉,塘興村,127,84933,669,565,337,848,539.60,80.69
竹崎鄉,復金村,355,208728,588,484,304,754,504.10,85.74
竹崎鄉,緞繻村,127,79184,623,514,338,791,485.42,77.85
竹崎鄉,仁壽村,29,49825,1718,546,277,843,5979.59,348.03
竹崎鄉,金獅村,57,30792,540,423,293,713,404.73,74.92
竹崎鄉,中和村,100,61850,619,517,283,767,572.52,92.57
竹崎鄉,光華村,57,29558,519,466,368,633,297.95,57.46
梅山鄉,梅東村,443,312279,705,590,353,875,577.12,81.87
梅山鄉,梅南村,194,136750,705,540,334,935,633.06,89.81
梅山鄉,梅北村,943,681984,723,569,339,898,575.12,79.52
梅山鄉,過山村,92,64870,705,551,297,872,606.72,86.05
梅山鄉,圳南村,34,17267,508,474,360,561,285.88,56.29
梅山鄉,圳北村,77,43164,561,483,290,695,411.38,73.39
梅山鄉,大南村,269,182127,677,526,347,830,578.27,85.41
梅山鄉,安靖村,124,68945,556,470,280,690,449.44,80.83
梅山鄉,双溪村,97,58208,600,480,317,749,406.58,67.75
梅山鄉,半天村,65,41259,635,511,309,753,540.54,85.16
梅山鄉,太平村,83,66083,796,609,357,922,718.96,90.30
梅山鄉,龍眼村,53,35608,672,571,316,739,504.12,75.03
梅山鄉,太興村,52,29740,572,465,232,765,503.91,88.11
梅山鄉,瑞里村,61,37075,608,456,231,797,578.35,95.16
梅山鄉,瑞峰村,67,35721,533,471,211,732,395.61,74.20
梅山鄉,太和村,64,41787,653,554,296,876,551.53,84.47
梅山鄉,永興村,90,59417,660,555,310,744,646.60,97.94
梅山鄉,碧湖村,29,18981,655,461,279,857,602.83,92.10
番路鄉,內甕村,68,53308,784,483,226,1115,982.02,125.27
番路鄉,江西村,262,203498,777,551,339,981,796.63,102.56
番路鄉,新福村,194,118280,610,502,306,760,478.38,78.46
番路鄉,下坑村,388,288067,742,571,324,908,748.20,100.78
番路鄉,番路村,166,104869,632,518,281,788,494.91,78.34
番路鄉,民和村,139,173465,1248,434,254,779,5699.49,456.71
番路鄉,觸口村,180,108844,605,542,287,847,450.86,74.56
番路鄉,大湖村,75,46784,624,492,310,692,598.73,95.98
番路鄉,公田村,133,191651,1441,487,270,768,9594.22,665.81
番路鄉,公興村,66,35777,542,479,306,667,424.17,78.25
番路鄉,草山村,41,22774,555,470,315,638,451.20,81.23
