"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
北斗鎮,文昌里,802,588442,734,533,318,908,679.60,92.62
北斗鎮,西德里,1324,1010962,764,559,331,936,1013.37,132.72
北斗鎮,西安里,439,360792,822,600,361,968,910.72,110.81
北斗鎮,中寮里,578,415303,719,542,322,930,656.06,91.31
北斗鎮,大道里,456,343179,753,537,289,972,732.61,97.35
北斗鎮,新生里,443,269719,609,492,291,750,514.67,84.53
北斗鎮,大新里,442,302246,684,559,331,836,536.36,78.44
員林市,東和里,314,261042,831,565,291,889,1161.05,139.66
員林市,民生里,790,568446,720,528,306,887,922.04,128.14
員林市,中正里,1054,929267,882,625,349,1127,920.36,104.39
員林市,新興里,215,164914,767,641,368,995,598.00,77.96
員林市,仁美里,889,802125,902,614,337,1096,943.69,104.59
員林市,和平里,960,796201,829,572,322,985,1129.82,136.23
員林市,光明里,263,212765,809,522,288,913,1578.67,195.14
員林市,中山里,213,199477,937,665,361,1137,943.63,100.76
員林市,黎明里,525,492080,937,540,302,947,2922.43,311.79
員林市,惠來里,1786,1484284,831,582,335,988,1078.89,129.82
員林市,三義里,783,631556,807,590,340,949,879.20,109.00
員林市,南平里,1608,1419087,883,606,354,1045,1465.87,166.10
員林市,大埔里,565,367948,651,515,296,810,573.26,88.03
員林市,源潭里,458,328343,717,558,329,918,616.84,86.04
員林市,三條里,812,752730,927,619,367,1087,1193.53,128.75
員林市,三橋里,933,716548,768,582,360,962,716.23,93.26
員林市,溝皂里,691,705296,1021,565,325,955,3948.34,386.83
員林市,中央里,574,428035,746,545,316,924,725.41,97.28
員林市,大饒里,955,708614,742,542,319,902,669.73,90.26
員林市,大明里,646,421790,653,498,307,814,568.31,87.04
員林市,萬年里,1070,852894,797,561,337,995,804.68,100.95
員林市,崙雅里,698,444404,637,495,291,792,592.79,93.11
員林市,振興里,713,503094,706,511,325,888,673.12,95.40
員林市,林厝里,706,450874,639,502,317,756,837.79,131.19
員林市,出水里,381,243313,639,529,307,832,470.94,73.74
員林市,湖水里,292,184568,632,516,332,756,516.64,81.74
員林市,大峰里,188,120087,639,489,291,734,602.26,94.29
員林市,鎮興里,454,295459,651,539,330,836,488.77,75.10
員林市,浮圳里,618,483366,782,560,335,939,958.47,122.54
員林市,西東里,533,354383,665,538,323,849,539.01,81.07
員林市,南東里,495,329192,665,498,309,757,772.03,116.09
員林市,中東里,451,313436,695,537,332,812,685.99,98.71
員林市,東北里,631,410042,650,511,309,781,547.80,84.30
員林市,新生里,1354,1693928,1251,567,320,989,8762.47,700.41
員林市,三和里,2024,1787886,883,599,346,1061,1174.30,132.94
員林市,南興里,1318,901909,684,552,331,855,532.63,77.84
員林市,三愛里,961,1110776,1156,669,363,1101,3954.55,342.13
員林市,三信里,792,816773,1031,649,372,1237,1553.86,150.67
員林市,三多里,846,2304140,2724,625,346,1186,23649.89,868.34
員林市,仁愛里,501,490698,979,600,319,1242,1243.49,126.96
員林市,忠孝里,698,614058,880,634,364,1111,1164.36,132.35
溪湖鎮,光平里,357,254337,712,535,301,899,629.58,88.37
溪湖鎮,平和里,233,186500,800,614,340,1035,707.43,88.38
溪湖鎮,太平里,535,442661,827,570,330,1052,897.36,108.45
溪湖鎮,光華里,145,130694,901,534,305,924,3043.46,337.66
溪湖鎮,東寮里,985,758556,770,534,314,905,959.14,124.55
溪湖鎮,西寮里,616,481185,781,518,299,842,1153.05,147.61
溪湖鎮,大突里,925,827670,895,554,321,959,3712.30,414.89
溪湖鎮,北勢里,316,202906,642,492,294,805,575.58,89.64
溪湖鎮,汴頭里,752,557438,741,571,365,876,614.27,82.87
溪湖鎮,大竹里,719,548905,763,589,342,968,709.47,92.93
溪湖鎮,湖西里,651,476306,732,575,344,912,585.83,80.07
