"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
西螺鎮,福興里,150,98976,660,476,277,958,627.22,95.06
西螺鎮,光華里,255,218335,856,649,380,1104,735.50,85.90
西螺鎮,新安里,224,151165,675,535,295,879,756.62,112.12
西螺鎮,新豐里,244,158802,651,502,263,892,617.03,94.81
西螺鎮,中興里,671,505273,753,589,341,972,624.73,82.96
西螺鎮,漢光里,1027,731600,712,568,331,922,605.79,85.04
西螺鎮,詔安里,213,156449,735,551,337,929,653.82,89.01
西螺鎮,河南里,199,143500,721,580,305,853,669.08,92.79
西螺鎮,安定里,313,234960,751,593,352,920,714.35,95.16
西螺鎮,福田里,240,164080,684,524,321,839,621.94,90.97
西螺鎮,吳厝里,224,130180,581,448,263,753,514.64,88.55
西螺鎮,九隆里,141,106218,753,625,377,946,593.46,78.78
西螺鎮,下湳里,130,90155,694,563,343,883,548.32,79.06
西螺鎮,七座里,162,102827,635,511,328,766,810.32,127.66
西螺鎮,公館里,254,156735,617,502,291,754,523.46,84.83
西螺鎮,大新里,266,189016,711,556,309,852,613.79,86.38
西螺鎮,埤頭里,147,108106,735,554,332,873,661.77,89.99
西螺鎮,廣興里,180,139740,776,535,284,1004,902.39,116.24
西螺鎮,東興里,189,113261,599,497,293,783,475.95,79.42
西螺鎮,頂湳里,160,109178,682,494,301,890,613.56,89.92
西螺鎮,鹿場里,336,210305,626,493,291,811,552.32,88.24
土庫鎮,忠正里,232,180554,778,617,353,929,745.26,95.76
土庫鎮,順天里,241,175394,728,580,331,879,644.66,88.58
土庫鎮,宮北里,358,284886,796,595,358,934,796.00,100.03
土庫鎮,越港里,302,231326,766,615,386,1022,542.33,70.80
土庫鎮,溪邊里,214,144092,673,534,345,923,511.01,75.89
土庫鎮,興新里,318,239649,754,550,343,955,688.62,91.38
土庫鎮,奮起里,222,154473,696,507,318,833,637.10,91.56
土庫鎮,埤腳里,240,163333,681,528,299,818,675.25,99.22
土庫鎮,大荖里,175,138384,791,516,337,962,729.01,92.19
土庫鎮,石廟里,664,504336,760,600,390,980,570.94,75.17
土庫鎮,東平里,371,272517,735,549,324,900,603.91,82.22
土庫鎮,南平里,366,246787,674,539,346,824,584.59,86.70
土庫鎮,西平里,360,245319,681,568,342,856,536.30,78.70
土庫鎮,北平里,199,139913,703,582,335,916,598.38,85.11
土庫鎮,後埔里,470,303809,646,500,302,779,555.32,85.91
土庫鎮,崙內里,254,166508,656,496,302,786,761.45,116.16
土庫鎮,新庄里,248,196563,793,558,350,965,776.44,97.96
北港鎮,東陽里,173,121385,702,516,295,942,672.66,95.87
北港鎮,光民里,166,114094,687,528,335,845,583.65,84.92
北港鎮,東華里,111,81591,735,570,283,949,687.86,93.58
北港鎮,南安里,227,193656,853,600,334,991,1150.89,134.91
北港鎮,中和里,96,83743,872,574,345,1076,893.05,102.38
北港鎮,義民里,112,78022,697,539,329,865,657.25,94.35
北港鎮,共榮里,119,91422,768,509,243,917,859.59,111.89
北港鎮,西勢里,258,191150,741,547,316,935,731.73,98.76
北港鎮,仁和里,152,135967,895,545,336,922,1865.81,208.58
北港鎮,賜福里,93,64506,694,510,355,819,733.32,105.72
北港鎮,公館里,144,94704,658,494,287,816,551.49,83.86
北港鎮,大同里,333,250565,752,598,343,984,599.11,79.62
北港鎮,仁安里,127,102459,807,620,370,984,814.19,100.92
北港鎮,華勝里,1464,1133927,775,603,340,989,681.21,87.95
北港鎮,光復里,496,403651,814,614,360,1114,622.71,76.52
北港鎮,新街里,1871,1532366,819,635,352,1067,679.60,82.98
北港鎮,劉厝里,296,198402,670,549,283,831,676.54,100.93
北港鎮,後溝里,185,129760,701,540,323,858,606.11,86.41
北港鎮,新厝里,88,48211,548,453,258,704,379.63,69.30
北港鎮,府番里,161,114913,714,534,350,774,944.94,132.39
北港鎮,草湖里,235,154914,659,477,235,856,665.31,100.93
北港鎮,溝皂里,187,124348,665,559,328,783,555.75,83.58
北港鎮,番溝里,125,76608,613,507,325,816,401.72,65.55
北港鎮,大北里,96,55450,578,444,264,756,580.67,100.53
北港鎮,好收里,312,198758,637,540,317,799,468.01,73.47
北港鎮,樹腳里,762,568474,746,568,342,932,667.41,89.46
北港鎮,扶朝里,169,98302,582,463,278,737,476.58,81.93
北港鎮,水埔里,90,67188,747,603,333,923,612.64,82.06
古坑鄉,古坑村,563,390081,693,526,340,839,663.34,95.74
古坑鄉,朝陽村,561,431803,770,568,348,896,976.07,126.81
古坑鄉,西平村,358,246974,690,530,334,893,578.98,83.93
古坑鄉,永光村,482,328932,682,503,303,818,841.29,123.28
古坑鄉,永昌村,477,330217,692,555,320,880,572.67,82.72
古坑鄉,湳仔村,144,88849,617,462,281,849,500.64,81.14
古坑鄉,水碓村,255,162068,636,517,289,810,522.44,82.20
古坑鄉,田心村,263,198773,756,659,346,1041,539.75,71.42
古坑鄉,高林村,252,161727,642,502,318,889,482.07,75.11
古坑鄉,荷苞村,283,205439,726,591,338,907,659.53,90.85
古坑鄉,東和村,718,514138,716,538,334,906,668.17,93.31
古坑鄉,新庄村,282,183139,649,485,330,830,523.75,80.65
古坑鄉,棋盤村,417,294737,707,518,353,885,819.55,115.95
古坑鄉,麻園村,141,89388,634,483,260,808,587.81,92.72
古坑鄉,崁腳村,245,151911,620,491,306,825,481.61,77.67
古坑鄉,華山村,127,84830,668,494,282,796,741.35,110.99
古坑鄉,華南村,51,42438,832,635,355,1019,1022.99,122.94
古坑鄉,桂林村,169,101908,603,489,281,795,446.48,74.04
古坑鄉,樟湖村,81,55094,680,543,329,877,549.26,80.75
古坑鄉,草嶺村,74,45027,608,465,280,693,563.14,92.55
大埤鄉,北和村,160,124964,781,557,354,911,961.78,123.14
大埤鄉,南和村,564,373807,663,493,309,829,617.98,93.24
大埤鄉,大德村,206,137920,670,536,351,861,527.83,78.84
大埤鄉,松竹村,210,133485,636,531,305,876,491.08,77.26
大埤鄉,尚義村,416,262705,632,468,286,797,650.45,103.00
大埤鄉,嘉興村,425,281538,662,475,308,789,843.94,127.40
大埤鄉,豐田村,398,265685,668,504,316,825,630.83,94.50
大埤鄉,三結村,282,169288,600,441,272,761,554.75,92.41
大埤鄉,吉田村,163,95994,589,469,263,760,523.82,88.95
大埤鄉,豐岡村,131,86204,658,521,322,870,516.51,78.49
大埤鄉,聯美村,241,147747,613,469,294,744,528.61,86.23
大埤鄉,怡然村,155,128470,829,551,359,975,818.07,98.70
大埤鄉,北鎮村,117,72247,617,489,334,738,573.05,92.80
大埤鄉,興安村,122,86959,713,538,345,958,543.44,76.24
大埤鄉,西鎮村,125,75684,605,475,291,749,504.74,83.36
莿桐鄉,莿桐村,1067,748514,702,537,302,882,657.54,93.73
莿桐鄉,甘厝村,190,119907,631,513,332,755,532.58,84.39
莿桐鄉,甘西村,347,212781,613,474,282,743,541.67,88.33
莿桐鄉,興桐村,267,154702,579,482,298,766,465.83,80.40
莿桐鄉,義和村,204,302715,1484,568,314,937,8606.38,579.98
莿桐鄉,埔子村,464,303006,653,514,315,813,554.22,84.87
莿桐鄉,大美村,806,568810,706,557,342,831,694.58,98.42
莿桐鄉,埔尾村,341,200206,587,487,329,691,486.75,82.91
莿桐鄉,饒平村,300,188636,629,484,282,762,587.87,93.49
莿桐鄉,興貴村,447,314294,703,514,299,797,1579.26,224.61
莿桐鄉,四合村,382,248404,650,528,327,795,504.94,77.65
莿桐鄉,麻園村,299,190035,636,508,307,753,658.16,103.55
莿桐鄉,五華村,269,143835,535,420,258,701,412.00,77.05
莿桐鄉,六合村,459,271489,591,481,306,771,435.97,73.71
林內鄉,林南村,270,185572,687,496,342,855,677.36,98.55
林內鄉,林中村,1019,669497,657,518,331,816,550.89,83.85
