"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
香山區,頂埔里,2027,2240021,1105,874,495,1485,994.19,89.96
香山區,中埔里,1054,903499,857,578,360,1055,870.78,101.58
香山區,埔前里,1212,1070184,883,650,369,1144,800.09,90.61
香山區,牛埔里,1380,1453632,1053,706,406,1278,1621.39,153.93
香山區,樹下里,749,527333,704,527,330,883,659.68,93.70
香山區,浸水里,723,548423,759,592,372,984,584.15,77.01
香山區,虎林里,798,662229,830,623,360,1070,731.69,88.17
香山區,虎山里,1695,1166624,688,517,344,845,710.92,103.29
香山區,港南里,736,502632,683,541,340,852,621.21,90.96
香山區,香村里,1066,1264928,1187,662,387,1339,1847.74,155.72
香山區,東香里,1466,2488733,1698,1018,491,1987,6763.38,398.40
香山區,香山里,1444,1250656,866,616,376,1106,773.48,89.31
香山區,大庄里,940,755498,804,596,357,1030,739.83,92.05
香山區,美山里,337,252584,750,520,308,942,824.82,110.05
香山區,朝山里,620,478889,772,575,364,1027,653.73,84.64
香山區,海山里,688,538622,783,586,357,959,769.52,98.29
香山區,鹽水里,447,357442,800,579,370,993,784.87,98.15
香山區,南港里,248,185512,748,568,383,919,656.08,87.71
香山區,內湖里,1375,1180809,859,582,369,1012,1020.90,118.88
香山區,中隘里,555,510629,920,635,382,1048,1138.09,123.70
香山區,南隘里,280,257572,920,621,387,1103,862.40,93.75
香山區,大湖里,279,206535,740,610,377,939,507.30,68.53
香山區,茄苳里,249,194802,782,555,330,911,1234.68,157.82
香山區,頂福里,1428,1550614,1086,767,428,1453,1025.96,94.48
