"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
信義鄉,地利村,153,87086,569,484,293,758,423.12,74.34
信義鄉,人和村,157,98030,624,561,307,772,422.36,67.64
信義鄉,愛國村,91,64916,713,530,316,847,734.27,102.93
信義鄉,自強村,129,81222,630,407,266,741,747.60,118.74
信義鄉,羅娜村,194,121738,628,540,301,791,464.09,73.96
信義鄉,望美村,267,166297,623,477,337,766,513.39,82.43
信義鄉,同富村,181,126643,700,547,347,863,581.36,83.09
信義鄉,神木村,77,48622,631,399,247,629,1591.92,252.11
信義鄉,東埔村,155,97133,627,547,366,763,412.41,65.81
信義鄉,潭南村,66,29917,453,367,230,643,328.42,72.45
信義鄉,雙龍村,77,39266,510,474,251,660,307.73,60.35
信義鄉,新鄉村,84,51262,610,583,269,817,441.92,72.41
信義鄉,豐丘村,91,53584,589,520,337,752,395.14,67.11
仁愛鄉,大同村,340,244579,719,553,336,907,637.71,88.65
仁愛鄉,春陽村,141,82626,586,530,350,709,388.07,66.22
仁愛鄉,合作村,60,34079,568,431,296,758,394.69,69.49
仁愛鄉,發祥村,95,56419,594,525,326,759,401.55,67.62
仁愛鄉,力行村,60,48981,816,620,379,972,639.51,78.34
仁愛鄉,法治村,76,46074,606,561,328,765,413.12,68.15
仁愛鄉,親愛村,204,144608,709,581,370,873,497.94,70.24
仁愛鄉,中正村,129,77071,597,516,327,756,422.24,70.67
仁愛鄉,互助村,193,150453,780,650,419,975,534.59,68.58
仁愛鄉,新生村,101,65101,645,526,371,764,408.71,63.41
仁愛鄉,萬豐村,71,47939,675,617,465,766,404.72,59.94
仁愛鄉,精英村,106,61559,581,487,261,738,441.30,75.99
仁愛鄉,南豐村,207,129645,626,500,318,823,526.97,84.14
仁愛鄉,榮興村,13,8314,640,478,434,1082,415.37,64.95
仁愛鄉,翠華村,32,17746,555,403,260,750,421.56,76.02
仁愛鄉,都達村,58,36661,632,556,323,821,390.96,61.85
