"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
北區,東興里,671,893675,1332,651,348,1254,3079.24,231.20
北區,力行里,793,696627,878,591,344,1082,960.51,109.34
北區,裕民里,386,367140,951,581,333,1100,1276.09,134.16
北區,仁愛里,667,782153,1173,673,375,1334,1924.45,164.11
北區,正覺里,848,737435,870,509,309,864,2317.81,266.53
北區,正風里,388,273342,704,516,303,803,813.53,115.48
北區,小康里,602,413277,687,488,302,786,788.66,114.88
北區,華興里,652,577697,886,555,324,897,1981.94,223.69
北區,大豐里,1280,1074919,840,523,320,906,1607.53,191.42
北區,重興里,722,853122,1182,711,394,1290,1860.69,157.47
北區,國興里,557,524075,941,616,345,1143,1267.69,134.73
北區,長榮里,721,542050,752,548,331,991,685.07,91.12
北區,中樓里,500,513509,1027,610,363,1077,2704.45,263.33
北區,公園里,561,496871,886,580,326,1049,1002.21,113.16
北區,玉皇里,443,417683,943,516,305,883,3407.59,361.41
北區,長德里,358,270121,755,516,337,844,774.72,102.68
北區,三德里,311,235691,758,505,334,930,873.22,115.22
北區,五福里,306,210577,688,496,289,836,743.55,108.05
北區,元寶里,1057,987134,934,704,397,1219,840.89,90.04
北區,永祥里,798,515792,646,502,321,788,571.33,88.39
北區,成德里,4312,5592991,1297,910,452,1651,2015.86,155.42
北區,文成里,1125,1258393,1119,712,411,1298,2240.41,200.29
北區,大和里,1163,882552,759,582,335,957,657.36,86.63
北區,賢北里,1220,1367766,1121,669,358,1221,2761.43,246.31
北區,東和里,825,1061301,1286,888,492,1613,3098.24,240.84
北區,州北里,1328,1027477,774,575,370,930,670.27,86.63
北區,州南里,1358,930542,685,527,338,855,583.68,85.18
北區,安順里,1442,1199903,832,602,360,1028,860.68,103.43
北區,新順里,1994,1650449,828,602,358,1059,733.83,88.66
北區,安東里,786,527218,671,520,325,815,571.15,85.15
北區,安西里,979,808053,825,585,358,1006,869.43,105.34
北區,安慶里,1815,1363063,751,548,328,927,838.70,111.68
北區,頂安里,1403,1200943,856,641,380,1051,1162.43,135.80
北區,原佃里,555,466138,840,575,351,1002,859.43,102.33
北區,總頭里,395,299819,759,524,349,881,902.45,118.89
北區,長安里,1132,726141,641,513,327,818,502.79,78.38
北區,公親里,266,181422,682,550,353,844,554.73,81.33
北區,海東里,1509,1158915,768,556,340,925,1083.38,141.06
北區,海西里,564,367451,652,512,337,804,510.30,78.33
北區,海南里,522,323488,620,468,307,740,604.28,97.51
北區,溪心里,1903,1518638,798,585,360,1005,988.97,123.93
北區,淵東里,1201,919531,766,563,342,920,911.88,119.10
北區,淵中里,825,595743,722,530,348,858,774.14,107.21
北區,淵西里,712,459528,645,504,311,784,543.56,84.22
北區,佃東里,782,488054,624,524,340,785,467.60,74.92
北區,佃西里,419,289688,691,526,333,861,610.41,88.29
北區,南興里,350,219378,627,516,321,750,542.30,86.52
北區,學東里,434,273108,629,500,336,784,483.47,76.83
北區,城東里,257,151830,591,467,342,649,479.75,81.21
北區,城西里,274,180431,659,548,311,824,510.48,77.52
北區,城南里,586,373340,637,504,319,770,594.34,93.29
北區,城北里,294,187609,638,513,313,802,556.86,87.27
北區,城中里,226,135898,601,453,281,769,508.55,84.57
北區,砂崙里,254,154259,607,497,336,749,582.33,95.89
北區,青草里,221,135743,614,535,353,778,401.25,65.33
北區,四草里,328,228839,698,520,330,825,648.18,92.91
北區,顯宮里,345,239027,693,533,312,904,642.39,92.72
北區,鹿耳里,187,112222,600,452,309,740,461.77,76.95
北區,安和里,640,419773,656,516,321,829,613.43,93.53
北區,溪北里,845,632838,749,551,357,929,671.48,89.66
北區,溪頂里,1330,1008780,758,597,357,954,738.11,97.31
北區,溪墘里,835,565551,677,524,321,828,608.58,89.85
北區,海佃里,1125,742527,660,488,304,796,807.41,122.33
北區,幸福里,987,623063,631,494,315,775,503.66,79.79
北區,梅花里,1155,882256,764,544,361,904,1013.92,132.74
北區,鳳凰里,1234,880141,713,555,340,867,639.72,89.69
北區,理想里,1365,999764,732,553,335,944,659.59,90.06
北區,溪東里,1079,903898,838,577,369,939,1529.74,182.61
北區,布袋里,454,330888,729,562,362,872,599.04,82.19
北區,國安里,664,501553,755,547,350,974,615.22,81.45
北區,安富里,1390,1017726,732,549,331,927,648.05,88.51
北區,大安里,913,550246,603,472,305,783,457.14,75.85
安平區,西門里,282,172092,610,503,309,761,479.18,78.52
安平區,金城里,498,573182,1151,573,342,946,3945.12,342.76
安平區,石門里,534,369340,692,520,322,849,642.79,92.94
安平區,漁光里,80,41897,524,479,304,684,328.81,62.79
安平區,建平里,1529,1726897,1129,670,361,1281,3225.47,285.58
