"","",納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
小港區,大坪里,739,566379,766,599,373,979,598.67,78.11
小港區,坪頂里,1526,1172037,768,600,357,1004,666.29,86.75
小港區,鳳森里,647,516044,798,640,376,1072,612.78,76.83
小港區,鳳林里,855,654752,766,587,356,1001,590.22,77.07
小港區,鳳興里,696,522305,750,597,366,980,580.97,77.42
小港區,鳳源里,1035,797313,770,614,383,1003,569.49,73.93
小港區,鳳鳴里,832,634114,762,622,363,994,577.62,75.79
小港區,青島里,622,457015,735,571,349,989,558.11,75.96
小港區,濟南里,1299,1084515,835,657,385,1113,650.26,77.89
小港區,港口里,1270,1337096,1053,689,393,1375,1029.40,97.77
小港區,港興里,722,604457,837,607,373,1134,675.80,80.72
小港區,二苓里,1215,1006560,828,618,377,1036,742.08,89.57
小港區,大苓里,847,681526,805,579,349,1015,722.99,89.85
小港區,中厝里,918,654244,713,538,338,916,609.85,85.57
小港區,山明里,3226,2536609,786,613,375,1020,606.57,77.14
小港區,廈莊里,902,708839,786,630,368,1012,710.85,90.46
小港區,桂林里,2263,1767982,781,603,359,1011,644.57,82.50
小港區,龍鳳里,888,727457,819,645,383,1062,664.64,81.13
小港區,港南里,599,525755,878,658,381,1196,712.46,81.17
小港區,港明里,940,695589,740,562,343,925,653.80,88.35
小港區,港后里,749,609492,814,620,372,1052,778.43,95.66
小港區,港正里,912,782988,859,663,395,1144,760.03,88.53
小港區,合作里,700,518015,740,583,349,979,565.30,76.39
小港區,松山里,1105,956987,866,685,400,1148,671.30,77.51
小港區,松金里,802,639493,797,572,365,933,1082.37,135.74
小港區,泰山里,1103,1021085,926,733,415,1172,1299.26,140.35
小港區,三苓里,863,703954,816,624,347,1099,671.76,82.35
小港區,正苓里,1295,1048466,810,578,350,1024,778.86,96.20
小港區,順苓里,1422,1092648,768,601,351,997,620.46,80.75
小港區,宏亮里,1011,821843,813,614,375,1087,679.28,83.56
小港區,六苓里,912,868732,953,735,391,1327,785.41,82.45
鳳山區,成功里,190,152646,803,543,319,1082,790.24,98.36
鳳山區,和德里,650,598267,920,717,390,1183,858.82,93.31
鳳山區,和興里,1478,1283591,868,616,361,1080,1189.94,137.02
鳳山區,南興里,264,220683,836,577,310,1015,941.80,112.67
鳳山區,鎮南里,1409,1264183,897,589,360,970,2597.33,289.49
鳳山區,興仁里,1022,805142,788,623,372,1024,640.05,81.24
鳳山區,鳳崗里,373,330014,885,642,393,1079,1013.62,114.57
鳳山區,曹公里,650,586142,902,654,358,1143,874.26,96.95
鳳山區,鎮北里,2021,1598876,791,618,381,976,687.97,86.96
鳳山區,縣衙里,242,195372,807,620,348,1042,1080.87,133.88
鳳山區,文山里,1759,1518268,863,629,371,1048,1117.48,129.47
鳳山區,文英里,1026,851877,830,634,374,1069,724.01,87.20
鳳山區,中和里,1057,940131,889,625,362,1162,853.07,95.91
鳳山區,忠義里,1423,1338720,941,650,381,1157,1288.16,136.93
鳳山區,誠義里,1369,1385616,1012,816,441,1399,815.98,80.62
鳳山區,縣口里,127,108697,856,463,277,904,1793.33,209.53
鳳山區,光明里,396,422183,1066,582,334,1052,2870.53,269.25
鳳山區,三民里,325,291684,897,650,337,1104,853.08,95.05
鳳山區,鎮東里,581,422384,727,573,351,913,704.54,96.91
鳳山區,鎮西里,1415,1256145,888,584,342,992,2508.21,282.54
鳳山區,興中里,278,259806,935,691,392,1199,792.45,84.79
鳳山區,中正里,855,586739,686,563,325,903,550.78,80.26
鳳山區,新興里,425,352438,829,586,332,1067,798.49,96.29
鳳山區,埤頂里,1764,1337437,758,594,362,976,641.69,84.63
鳳山區,過埤里,3970,3560991,897,742,423,1182,698.68,77.89
鳳山區,生明里,579,432558,747,562,322,959,639.94,85.66
鳳山區,誠德里,516,389536,755,570,363,956,628.96,83.32
鳳山區,瑞竹里,1403,1118389,797,585,351,1002,752.11,94.35
鳳山區,老爺里,1980,1439019,727,571,342,960,581.57,80.02
鳳山區,五福里,910,726288,798,614,359,1008,762.64,95.55
鳳山區,海光里,890,618119,695,555,337,909,548.20,78.93
鳳山區,協和里,1177,1077495,915,689,396,1245,897.57,98.05
鳳山區,忠誠里,943,751278,797,611,385,1004,683.55,85.80
鳳山區,北門里,1051,740020,704,567,331,880,672.53,95.51
鳳山區,富甲里,461,306247,664,537,334,787,524.37,78.93
鳳山區,南成里,2428,1999256,823,640,382,1067,667.31,81.04
鳳山區,東門里,1438,1032862,718,561,349,903,600.24,83.57
鳳山區,一甲里,990,701591,709,565,332,929,561.30,79.20
鳳山區,正義里,1747,1335593,765,574,361,941,665.11,87.00
鳳山區,武漢里,1445,1149043,795,591,357,1012,721.10,90.68
鳳山區,新甲里,885,726443,821,622,382,1084,653.62,79.63
鳳山區,福興里,1644,1159444,705,556,341,907,566.04,80.26
鳳山區,福誠里,1189,1056824,889,667,389,1125,906.16,101.95
鳳山區,瑞興里,1383,1193869,863,647,374,1085,1358.18,157.33
鳳山區,國泰里,1168,878229,752,583,357,997,652.12,86.73
鳳山區,新強里,1608,1481401,921,681,388,1186,937.35,101.75
鳳山區,天興里,1004,768300,765,549,353,914,1199.64,156.77
鳳山區,鳳東里,1749,1527065,873,673,379,1142,750.33,85.94
鳳山區,忠孝里,1643,1358056,827,594,360,1047,851.37,103.00
鳳山區,文德里,2944,3125497,1062,735,404,1298,1175.01,110.68
鳳山區,文華里,2506,2280997,910,656,366,1116,933.16,102.52
鳳山區,國光里,1053,721660,685,524,336,865,577.92,84.33
鳳山區,國隆里,758,511037,674,534,333,861,509.43,75.56
鳳山區,新富里,1197,915484,765,581,343,965,712.52,93.16
鳳山區,大德里,1304,1018272,781,615,376,999,653.26,83.66
鳳山區,武松里,734,562171,766,568,342,934,748.76,97.76
鳳山區,文衡里,1386,1352197,976,739,433,1200,988.40,101.31
鳳山區,文福里,2997,2773712,925,698,401,1166,941.16,101.69
鳳山區,誠信里,565,406623,720,581,337,894,568.81,79.04
鳳山區,誠智里,757,564638,746,573,353,956,613.17,82.21
鳳山區,國富里,876,768711,878,706,404,1190,646.48,73.67
鳳山區,武慶里,738,587047,795,602,379,945,788.06,99.07
鳳山區,海洋里,1164,1009834,868,615,359,1076,906.71,104.51
鳳山區,新武里,660,501640,760,563,344,967,638.72,84.04
鳳山區,新樂里,1387,1253373,904,657,384,1146,945.29,104.61
鳳山區,新泰里,1230,1071170,871,663,391,1135,730.84,83.92
鳳山區,中崙里,718,528987,737,579,372,959,550.52,74.72
鳳山區,中榮里,1117,769828,689,548,330,877,550.10,79.82
鳳山區,中民里,1190,837548,704,557,333,915,562.88,79.97
鳳山區,二甲里,1375,1047473,762,583,354,941,667.83,87.66
鳳山區,龍成里,827,622916,753,593,367,934,608.74,80.82
鳳山區,富榮里,726,594454,819,639,374,1043,742.77,90.71
鳳山區,善美里,1632,1409114,863,576,352,976,3398.96,393.66
鳳山區,南和里,731,583659,798,593,350,984,1455.12,182.25
鳳山區,福祥里,806,689305,855,582,343,965,2311.18,270.24
鳳山區,保安里,1896,1768363,933,757,441,1191,870.72,93.36
鳥松區,鳥松里,3225,6110738,1895,775,418,1404,23751.31,1253.50
鳥松區,夢裡里,1586,2492462,1572,799,425,1638,4138.89,263.37
鳥松區,大華里,3467,6454394,1862,759,406,1581,12553.96,674.34
鳥松區,仁美里,1580,1150632,728,568,343,937,630.80,86.62
鳥松區,坔埔里,968,822158,849,581,351,995,967.93,113.96
鳥松區,大竹里,182,137573,756,605,370,1015,597.23,79.01
鳥松區,華美里,1068,889167,833,584,349,972,1068.34,128.32
仁武區,仁武里,1521,1129507,743,568,340,961,635.76,85.61
仁武區,文武里,2519,1944174,772,601,348,984,777.84,100.78
仁武區,竹後里,565,371325,657,506,314,833,633.33,96.37
仁武區,八卦里,4669,4072288,872,687,390,1150,712.19,81.65
仁武區,大灣里,1119,892286,797,587,361,1001,734.40,92.10
仁武區,灣內里,1994,1706560,856,643,385,1072,773.80,90.41
仁武區,考潭里,743,575370,774,557,338,957,781.91,100.97
仁武區,烏林里,940,608896,648,517,348,792,516.22,79.69
仁武區,仁福里,159,139311,876,523,344,909,1344.49,153.45
仁武區,高楠里,437,265901,608,471,304,752,508.80,83.62
仁武區,後安里,644,421457,654,528,336,846,593.65,90.71
仁武區,中華里,387,227529,588,481,341,726,419.09,71.28
仁武區,五和里,1185,857861,724,565,355,914,571.91,79.00
仁武區,仁和里,1141,1069949,938,685,395,1168,953.87,101.72
仁武區,赤山里,1683,1510527,898,669,378,1122,1028.03,114.54
仁武區,仁慈里,726,734702,1012,715,418,1258,1110.47,109.73
大社區,大社里,1401,1090859,779,583,345,1029,663.52,85.22
大社區,嘉誠里,193,112395,582,473,287,703,491.52,84.40
大社區,保社里,856,665888,778,579,352,984,836.36,107.51
大社區,翠屏里,481,354775,738,567,361,965,567.37,76.92
大社區,三奶里,684,471125,689,527,331,910,540.41,78.46
大社區,觀音里,1458,1120908,769,606,360,960,651.38,84.73
大社區,神農里,1254,938553,748,579,342,1010,686.12,91.67
大社區,中里里,821,590703,719,554,346,926,651.49,90.55
大社區,保安里,917,681530,743,572,346,961,636.75,85.67
大樹區,大樹里,538,370005,688,539,347,861,645.42,93.85
大樹區,九曲里,1174,777930,663,546,344,838,505.66,76.31
大樹區,久堂里,1062,762013,718,557,362,903,573.98,79.99
大樹區,水安里,616,429797,698,538,336,846,1021.43,146.39
大樹區,水寮里,555,399392,720,569,360,920,587.97,81.70
大樹區,井腳里,313,227008,725,554,348,919,556.82,76.77
大樹區,小坪里,325,233028,717,603,353,879,559.79,78.07
大樹區,龍目里,342,235072,687,524,348,795,804.81,117.09
大樹區,竹寮里,743,526760,709,545,324,862,1146.73,161.75
大樹區,檨腳里,844,583707,692,541,346,865,571.16,82.59
大樹區,興山里,202,126885,628,475,328,734,672.42,107.05
大樹區,和山里,185,108907,589,498,342,702,401.91,68.27
大樹區,姑山里,215,149003,693,587,386,882,481.46,69.47
大樹區,大坑里,296,204731,692,534,353,852,567.04,81.98
大樹區,三和里,205,237048,1156,603,377,1171,1657.39,143.33
大樹區,溪埔里,395,302944,767,643,377,1014,517.85,67.52
大樹區,興田里,395,240533,609,492,277,790,525.36,86.27
大樹區,統嶺里,145,90947,627,505,328,812,560.51,89.36
大寮區,大寮里,1680,1162603,692,526,330,846,647.73,93.60
大寮區,義仁里,439,306691,699,561,351,873,608.41,87.09
大寮區,新厝里,361,256561,711,534,345,954,543.47,76.47
大寮區,會結里,336,246523,734,591,347,889,670.11,91.33
大寮區,潮寮里,643,441295,686,552,352,873,508.52,74.10
大寮區,拷潭里,370,241629,653,508,359,826,481.15,73.68
大寮區,山頂里,1879,1363104,725,575,346,947,563.27,77.64
大寮區,三隆里,1119,813075,727,564,336,923,602.07,82.86
大寮區,永芳里,1837,1360197,740,549,346,884,828.80,111.93
大寮區,昭明里,915,604581,661,533,337,858,483.18,73.13
大寮區,內坑里,1313,1058807,806,572,340,870,3578.47,443.76
大寮區,上寮里,580,472326,814,588,354,959,2532.59,310.99
大寮區,會社里,1385,1042451,753,561,339,948,713.46,94.79
大寮區,後庄里,1947,1690604,868,582,348,949,4348.39,500.79
大寮區,翁園里,996,737931,741,615,376,956,563.62,76.07
大寮區,琉球里,1069,785448,735,559,354,911,603.44,82.13
大寮區,江山里,459,335501,731,583,368,922,606.77,83.01
大寮區,溪寮里,367,275510,751,568,332,860,1162.72,154.88
大寮區,義和里,498,343365,689,560,347,855,661.00,95.87
大寮區,前庄里,616,454360,738,582,356,910,602.32,81.66
大寮區,中庄里,2865,1995632,697,557,350,866,595.60,85.51
大寮區,過溪里,668,825450,1236,520,324,816,12477.27,1009.73
大寮區,忠義里,99,62674,633,503,320,838,487.47,77.00
大寮區,光武里,17,8731,514,476,286,805,295.75,57.58
大寮區,中興里,1671,1214195,727,554,337,914,626.23,86.18
林園區,林園里,957,730172,763,599,358,968,632.82,82.94
林園區,溪州里,1051,728707,693,575,363,905,474.24,68.40
林園區,潭頭里,680,510610,751,590,374,953,625.92,83.36
林園區,中厝里,700,482428,689,563,362,859,515.15,74.75
林園區,林內里,411,289254,704,556,363,887,574.72,81.66
林園區,王公里,1194,942006,789,629,388,1060,561.31,71.15
林園區,林家里,343,263990,770,578,363,970,632.48,82.18
林園區,龔厝里,536,382613,714,587,354,917,523.01,73.27
林園區,中門里,632,466407,738,579,375,951,575.57,77.99
林園區,頂厝里,1229,895066,728,590,372,959,519.86,71.38
林園區,港嘴里,439,291761,665,564,347,872,444.07,66.82
林園區,西溪里,829,533692,644,536,343,837,465.35,72.28
林園區,中芸里,466,313518,673,576,381,848,442.05,65.70
林園區,鳳芸里,447,315624,706,582,351,971,498.76,70.64
林園區,東汕里,200,129290,646,556,376,804,432.92,66.97
林園區,西汕里,137,85977,628,558,384,770,400.76,63.86
林園區,北汕里,364,250062,687,533,345,840,618.10,89.97
林園區,東林里,763,581495,762,633,379,976,629.76,82.63
林園區,港埔里,442,319721,723,575,354,868,589.94,81.56
林園區,仁愛里,883,733930,831,652,411,1063,634.64,76.35
林園區,文賢里,588,438836,746,573,357,975,611.17,81.89
林園區,廣應里,979,731314,747,607,387,951,543.55,72.76
林園區,五福里,611,398174,652,532,315,832,612.02,93.92
林園區,中汕里,504,332296,659,555,376,826,433.71,65.78
岡山區,岡山里,1389,1203885,867,564,342,940,1775.12,204.81
岡山區,維仁里,309,235061,761,533,331,877,784.47,103.12
岡山區,壽天里,1097,2857939,2605,657,392,1153,29254.67,1122.92
岡山區,後紅里,1279,1056742,826,651,368,1020,1428.02,172.84
岡山區,程香里,1389,1124015,809,598,383,1005,727.41,89.89
岡山區,嘉興里,1090,791595,726,552,339,915,665.08,91.58
岡山區,華崗里,432,316002,731,533,344,878,651.56,89.07
岡山區,潭底里,211,128942,611,519,316,788,422.93,69.21
岡山區,石潭里,534,471831,884,618,346,1049,1142.07,129.25
岡山區,福興里,295,200709,680,527,307,857,618.92,90.97
岡山區,忠孝里,789,618231,784,599,350,941,778.90,99.40
岡山區,平安里,408,329377,807,552,330,1014,842.76,104.39
岡山區,前峰里,841,661128,786,565,352,909,1855.53,236.04
岡山區,後協里,1698,1249679,736,569,352,929,618.26,84.01
岡山區,竹圍里,2257,1856228,822,615,365,1052,709.46,86.26
岡山區,協和里,1129,884605,784,580,361,948,767.17,97.91
岡山區,劉厝里,392,310498,792,575,363,922,858.31,108.36
岡山區,灣裡里,608,483963,796,618,354,993,848.47,106.59
岡山區,白米里,550,389386,708,592,349,915,524.29,74.06
岡山區,大遼里,395,273977,694,534,324,896,593.42,85.55
岡山區,臺上里,1760,1823654,1036,609,360,1034,7507.68,724.56
岡山區,信義里,582,473272,813,734,397,1030,605.59,74.47
岡山區,大莊里,237,260992,1101,481,333,744,6383.16,579.64
岡山區,嘉峰里,511,371443,727,562,355,916,599.39,82.46
岡山區,和平里,117,92095,787,551,366,1068,656.79,83.44
岡山區,三和里,226,143024,633,538,322,838,486.63,76.89
岡山區,本洲里,517,418441,809,540,343,879,1065.07,131.59
岡山區,仁壽里,1109,1120807,1011,638,386,1030,5349.81,529.35
岡山區,協榮里,667,507525,761,595,357,1010,700.54,92.07
岡山區,碧紅里,1252,1004089,802,610,369,1031,737.82,92.00
岡山區,爲隨里,179,121346,678,597,374,857,481.89,71.09
岡山區,壽峰里,776,645450,832,589,365,1018,885.52,106.46
岡山區,仁義里,562,415387,739,601,352,1056,538.65,72.88
茄萣區,嘉定里,244,151868,622,507,326,786,548.70,88.16
茄萣區,嘉安里,429,242474,565,475,325,699,386.36,68.36
茄萣區,保定里,736,442064,601,478,307,735,481.15,80.11
茄萣區,嘉福里,204,104747,513,437,276,641,372.08,72.46
茄萣區,福德里,217,140784,649,490,334,731,642.33,99.01
茄萣區,和協里,249,150688,605,530,341,718,432.27,71.43
茄萣區,萬福里,190,120690,635,445,280,807,551.46,86.81
茄萣區,吉定里,239,158500,663,557,344,812,509.03,76.76
茄萣區,白雲里,390,238867,612,490,315,771,455.22,74.32
茄萣區,光定里,210,118433,564,426,283,704,461.32,81.80
茄萣區,嘉賜里,952,614392,645,512,319,817,530.56,82.21
茄萣區,崎漏里,960,619174,645,500,331,765,692.07,107.30
茄萣區,大定里,252,158908,631,460,286,707,1137.61,180.40
茄萣區,嘉泰里,267,154609,579,458,320,694,511.69,88.37
茄萣區,嘉樂里,482,280644,582,447,308,731,433.11,74.39
永安區,永安里,386,265806,689,541,321,888,562.54,81.69
永安區,新港里,515,310153,602,489,294,792,445.85,74.03
永安區,永華里,455,324095,712,544,334,861,606.45,85.14
永安區,鹽田里,92,59975,652,515,338,764,596.75,91.54
永安區,保寧里,680,490155,721,564,354,892,626.00,86.85
永安區,維新里,1009,683247,677,537,323,839,582.81,86.07
橋頭區,橋頭里,715,683346,956,728,427,1235,841.97,88.10
橋頭區,橋南里,378,323094,855,619,340,1025,1608.24,188.15
橋頭區,仕豐里,733,575340,785,603,366,1017,642.97,81.92
橋頭區,仕隆里,740,656985,888,664,359,1154,881.24,99.26
橋頭區,新莊里,684,725572,1061,702,380,1214,2688.01,253.40
橋頭區,甲南里,737,521161,707,548,350,909,600.58,84.93
橋頭區,甲北里,582,416225,715,544,357,890,573.20,80.15
橋頭區,頂鹽里,351,273523,779,589,353,1023,625.66,80.29
橋頭區,中崎里,183,129245,706,536,339,882,599.98,84.95
橋頭區,筆秀里,453,372874,823,560,360,909,1176.98,142.99
橋頭區,白樹里,903,714084,791,612,368,1037,680.07,86.00
橋頭區,德松里,413,340097,823,644,366,1043,711.21,86.37
橋頭區,東林里,738,556138,754,595,377,988,576.66,76.52
橋頭區,西林里,430,313090,728,569,354,910,568.83,78.12
橋頭區,芋寮里,382,303310,794,593,384,1010,657.07,82.75
橋頭區,仕和里,1205,986357,819,586,366,1016,1472.74,179.92
橋頭區,三德里,230,147255,640,502,337,787,467.85,73.07
梓官區,梓義里,572,406926,711,573,335,915,557.57,78.38
梓官區,茄苳里,589,369005,626,504,338,796,455.37,72.69
梓官區,禮蚵里,499,320455,642,536,327,806,536.00,83.46
梓官區,大舍里,959,617112,643,521,331,835,480.71,74.70
梓官區,梓信里,634,448235,707,547,326,896,607.29,85.90
梓官區,智蚵里,677,444113,656,534,331,839,493.09,75.17
梓官區,赤崁里,480,320375,667,527,335,795,622.25,93.23
梓官區,信蚵里,509,351307,690,482,314,760,1792.93,259.77
梓官區,梓平里,412,297260,722,591,359,918,568.89,78.85
梓官區,赤東里,569,340912,599,472,307,752,463.67,77.39
梓官區,赤西里,182,113625,624,510,317,761,502.04,80.41
梓官區,同安里,265,182148,687,534,319,901,568.35,82.69
梓官區,中崙里,321,235416,733,584,354,996,531.03,72.41
梓官區,梓和里,699,487780,698,543,325,852,643.56,92.22
梓官區,典寶里,791,626672,792,568,345,921,1033.60,130.46
梓官區,茄典里,6,3088,515,501,297,652,355.54,69.07
田寮區,南安里,189,108379,573,458,310,723,414.83,72.34
田寮區,田寮里,65,46811,720,651,316,896,527.78,73.29
田寮區,三和里,57,42133,739,523,351,985,668.77,90.48
田寮區,古亭里,80,42425,530,431,275,664,392.13,73.94
田寮區,大同里,55,29557,537,482,316,697,348.51,64.85
田寮區,七星里,103,71931,698,526,329,897,727.30,104.14
田寮區,西德里,124,73851,596,452,279,831,447.75,75.18
田寮區,崇德里,174,113923,655,501,340,823,527.40,80.55
田寮區,新興里,311,234004,752,615,384,944,578.08,76.83
田寮區,鹿埔里,70,32411,463,422,316,575,237.47,51.29
阿蓮區,阿蓮里,1399,1065012,761,533,337,909,1126.49,147.98
阿蓮區,崗山里,177,116726,659,497,303,850,522.69,79.26
阿蓮區,復安里,426,277525,651,486,307,816,615.58,94.49
阿蓮區,清蓮里,697,508306,729,537,322,866,767.01,105.17
阿蓮區,港後里,565,398555,705,483,322,881,714.33,101.26
阿蓮區,石安里,315,202815,644,503,327,749,574.98,89.30
阿蓮區,峰山里,253,159701,631,523,326,812,419.79,66.50
阿蓮區,青旗里,370,272841,737,490,315,839,913.63,123.90
阿蓮區,和蓮里,565,429144,760,576,370,946,635.79,83.71
阿蓮區,玉庫里,258,176874,686,522,345,832,731.16,106.65
阿蓮區,中路里,497,362843,730,543,347,886,705.74,96.67
阿蓮區,南蓮里,822,564513,687,515,307,821,848.03,123.48
路竹區,竹東里,1157,982558,849,604,374,1030,1004.63,118.30
路竹區,竹西里,692,511992,740,540,324,893,788.48,106.57
路竹區,竹滬里,848,626575,739,563,355,887,778.18,105.32
路竹區,竹園里,479,306038,639,532,316,774,501.80,78.54
路竹區,文南里,755,638893,846,640,382,1034,877.19,103.66
路竹區,文北里,946,698298,738,561,358,954,586.78,79.49
路竹區,甲南里,936,645597,690,546,335,876,572.21,82.96
路竹區,甲北里,618,450267,729,575,358,908,592.63,81.34
路竹區,下坑里,691,490419,710,509,327,818,1407.86,198.37
路竹區,頂寮里,288,187711,652,539,339,822,463.87,71.17
路竹區,鴨寮里,628,494962,788,578,357,955,879.83,111.63
路竹區,社東里,492,361315,734,545,329,892,986.50,134.33
路竹區,社西里,648,466254,720,561,369,868,576.32,80.10
路竹區,社中里,249,164053,659,509,343,852,474.52,72.02
路竹區,北嶺里,395,286116,724,562,378,885,593.42,81.93
路竹區,三爺里,295,506799,1718,511,308,974,7330.66,426.71
路竹區,後鄉里,360,284627,791,578,363,963,734.41,92.89
路竹區,新達里,291,196717,676,524,321,845,576.15,85.23
路竹區,竹南里,912,1004254,1101,641,379,1128,2350.47,213.45
路竹區,社南里,1531,1266076,827,613,374,1000,882.97,106.77
燕巢區,東燕里,544,366880,674,502,329,795,938.24,139.12
燕巢區,西燕里,887,635646,717,561,348,877,639.77,89.27
燕巢區,南燕里,931,724241,778,592,372,951,790.99,101.68
燕巢區,尖山里,228,176872,776,568,349,897,961.80,123.98
燕巢區,金山里,101,63924,633,542,336,749,448.70,70.89
燕巢區,鳳雄里,574,461806,805,587,357,996,1154.23,143.46
燕巢區,深水里,573,371259,648,506,322,770,820.04,126.57
燕巢區,角宿里,666,490777,737,537,331,869,744.93,101.09
燕巢區,橫山里,404,277664,687,536,323,880,611.42,88.96
燕巢區,瓊林里,573,384522,671,555,339,866,497.56,74.14
燕巢區,安招里,871,652058,749,548,319,878,1435.17,191.71
彌陀區,彌陀里,448,316461,706,585,337,908,651.76,92.27
彌陀區,彌仁里,131,77913,595,497,312,745,441.45,74.22
彌陀區,彌壽里,184,145537,791,567,370,977,661.55,83.64
彌陀區,舊港里,345,218082,632,496,320,807,476.30,75.35
彌陀區,過港里,218,134671,618,470,322,751,569.16,92.13
彌陀區,漯底里,273,165004,604,478,306,768,449.59,74.39
彌陀區,鹽埕里,484,306334,633,501,313,777,519.54,82.09
彌陀區,南寮里,427,263199,616,523,319,751,481.39,78.10
彌陀區,文安里,396,234512,592,467,336,746,451.82,76.29
彌陀區,光和里,308,191875,623,511,311,752,540.20,86.71
彌陀區,海尾里,179,107845,602,458,312,715,443.86,73.67
彌陀區,彌靖里,483,349714,724,528,331,823,1613.10,222.79
湖內區,湖內里,1047,745032,712,582,352,894,546.11,76.75
湖內區,逸賢里,280,158535,566,467,285,703,437.03,77.19
湖內區,中賢里,523,320583,613,478,314,781,481.10,78.49
湖內區,文賢里,288,219550,762,538,337,903,898.03,117.80
湖內區,太爺里,257,183872,715,522,316,846,652.45,91.19
湖內區,大湖里,1139,1356950,1191,593,351,949,10170.27,853.67
湖內區,葉厝里,765,533920,698,541,328,866,720.19,103.19
湖內區,田尾里,328,287028,875,556,344,854,1381.14,157.83
湖內區,海埔里,433,266717,616,492,311,774,480.74,78.05
湖內區,劉家里,202,121182,600,515,305,805,386.90,64.49
湖內區,公舘里,680,495432,729,599,349,967,551.24,75.66
湖內區,海山里,279,192140,689,473,313,829,711.33,103.29
湖內區,忠興里,149,90912,610,527,368,746,431.36,70.70
湖內區,湖東里,746,557971,748,512,324,849,1502.55,200.89
旗山區,大林里,239,148911,623,497,322,730,471.56,75.68
旗山區,中正里,273,180447,661,521,344,773,509.43,77.07
旗山區,圓富里,355,212812,599,462,295,783,515.27,85.95
旗山區,永和里,802,563875,703,526,346,875,646.06,91.89
旗山區,瑞吉里,460,288727,628,511,293,804,500.51,79.74
旗山區,竹峰里,363,307766,848,604,370,1150,730.76,86.19
旗山區,湄洲里,449,323643,721,544,312,891,665.04,92.26
旗山區,大德里,711,503056,708,543,312,901,636.07,89.90
旗山區,太平里,548,383735,700,515,326,846,731.45,104.46
旗山區,東昌里,252,168184,667,516,309,879,559.06,83.77
旗山區,東平里,428,320119,748,584,359,1003,573.33,76.65
旗山區,廣福里,137,106982,781,578,391,872,821.43,105.19
旗山區,三協里,466,334890,719,507,301,925,638.39,88.83
旗山區,上洲里,188,142296,757,565,340,962,1073.85,141.88
旗山區,鯤洲里,144,184078,1278,543,349,781,5055.20,395.46
旗山區,大山里,270,194993,722,543,351,892,608.31,84.23
旗山區,中洲里,129,93988,729,546,363,883,634.69,87.11
旗山區,南洲里,265,184073,695,523,308,879,619.94,89.25
旗山區,新光里,166,116383,701,541,369,877,591.77,84.41
旗山區,中寮里,22,11837,538,458,245,758,433.85,80.63
旗山區,南勝里,423,281736,666,506,286,805,606.78,91.10
六龜區,六龜里,134,81773,610,478,288,783,461.86,75.68
六龜區,義寶里,198,131757,665,542,348,819,534.83,80.37
六龜區,中興里,240,157544,656,519,301,751,945.09,143.97
六龜區,興龍里,93,44547,479,364,261,548,475.63,99.30
六龜區,新發里,127,86940,685,464,293,723,1004.73,146.77
六龜區,荖濃里,121,61806,511,412,268,604,397.52,77.82
六龜區,寶來里,122,74475,610,465,254,801,486.86,79.75
六龜區,新興里,78,51963,666,525,332,712,715.12,107.35
六龜區,新威里,111,72654,655,554,320,867,484.92,74.09
六龜區,新寮里,87,60903,700,516,346,947,565.69,80.81
六龜區,文武里,199,120711,607,494,323,756,467.13,77.01
六龜區,大津里,48,28507,594,571,393,673,363.53,61.21
內門區,內門里,184,111889,608,486,338,777,420.39,69.13
內門區,永富里,177,100838,570,430,294,646,603.69,105.97
內門區,永吉里,67,43886,655,411,312,819,576.52,88.02
內門區,內南里,68,39818,586,448,303,767,413.17,70.56
內門區,永興里,72,37108,515,462,300,688,300.22,58.25
內門區,中埔里,95,62599,659,509,345,867,482.05,73.16
內門區,東埔里,84,57175,681,479,288,831,728.70,107.06
內門區,內豐里,225,122313,544,436,282,663,425.16,78.21
內門區,觀亭里,318,202822,638,538,329,775,507.70,79.60
內門區,內東里,134,78856,588,443,304,722,456.13,77.51
內門區,內興里,91,45414,499,444,275,597,333.64,66.85
內門區,木柵里,82,46330,565,504,282,704,415.29,73.50
內門區,溝坪里,142,77614,547,436,273,707,421.47,77.11
內門區,石坑里,68,41772,614,502,395,777,360.47,58.68
內門區,瑞山里,40,26750,669,485,237,885,668.72,100.00
內門區,光興里,92,56637,616,529,268,791,498.11,80.91
內門區,金竹里,86,44629,519,448,309,703,350.97,67.63
內門區,三平里,90,52661,585,508,336,712,400.38,68.43
美濃區,泰安里,390,306364,786,597,348,1088,666.62,84.86
美濃區,瀰濃里,514,411754,801,627,384,1047,658.58,82.21
美濃區,東門里,286,217977,762,594,351,1010,576.99,75.70
美濃區,合和里,540,392357,727,541,334,959,655.91,90.27
美濃區,中圳里,436,355337,815,587,364,1051,703.03,86.26
美濃區,福安里,579,475039,820,573,365,1012,997.16,121.54
美濃區,中壇里,454,357615,788,625,358,993,670.98,85.18
美濃區,祿興里,540,406710,753,605,345,982,609.80,80.97
美濃區,德興里,310,234991,758,579,347,984,630.03,83.11
美濃區,清水里,378,271726,719,614,388,927,507.60,70.61
美濃區,吉和里,286,203612,712,561,352,910,587.68,82.55
美濃區,吉洋里,333,231443,695,566,390,841,577.90,83.15
美濃區,吉東里,335,227205,678,498,312,877,632.72,93.29
